CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB
2005;5;2204;791;RS;4302105;19900;16750
2005;3;2204;399;RS;4302105;64058;29876
2005;3;2204;586;PR;4108809;8768;3694
2005;6;2204;275;RJ;3304201;42;49
2005;11;2204;97;MS;5203207;67757;30485
2005;11;2204;607;PE;2608750;17741;28733
2005;4;2204;337;ND;9999999;17942;13235
2005;10;2204;337;ND;9999999;7950;6265
2005;12;2204;399;RS;4302105;47988;16316
2005;11;2204;586;PR;4108304;205800;61057
2005;7;2204;249;RS;4302105;180;644
2005;9;2204;249;RS;4302105;12070;41216
2005;8;2204;249;RS;4302105;42354;96070
2005;5;2204;767;RS;4313086;27;73
2005;3;2204;97;MS;5203207;12616;4522
2005;6;2204;586;PR;4108304;139000;47392
2005;11;2204;40;RJ;3304557;368;218
2005;10;2204;399;RS;4302105;38823;27384
2005;1;2204;580;RS;4308607;9148;12705
2005;4;2204;275;SP;3449904;181;1348
2005;10;2204;249;RS;4308607;270;1494
2005;4;2204;628;SP;3450308;20;333
2005;11;2204;334;SP;3450308;13000;11182
2005;7;2204;586;PR;4108304;173320;56547
2005;4;2204;47;SP;3425904;1122;1123
2005;2;2204;249;RS;4302105;32126;58579
2005;12;2204;47;SP;3425904;1471;3439
2005;2;2204;97;RO;1100106;2830;1672
2005;8;2204;97;MS;5203207;21506;10081
2005;8;2204;586;PR;4108809;5674;2703
2005;5;2204;586;PR;4108304;139200;41990
2005;11;2204;249;RS;4302105;3402;8400
2005;11;2204;386;PE;2608750;17741;23756
2005;7;2204;399;SP;3450308;51500;29437
2005;12;2204;249;SP;3425904;9042;11012
2005;4;2204;249;RS;4302105;12200;36936
2005;9;2204;40;RJ;3304557;300;272
2005;6;2204;750;RS;4302105;475;660
2005;4;2204;289;PR;4106902;172;1778
2005;3;2204;275;BA;2907202;15896;37652
2005;3;2204;586;PR;4108304;101400;25262
2005;1;2204;586;PR;4108304;17400;6260
2005;8;2204;767;RS;4302105;7053;24006
2005;5;2204;767;RS;4308201;9;36
2005;11;2204;87;PE;2608750;5;6
2005;1;2204;528;SP;3446801;238;333
2005;4;2204;445;RS;4302105;6390;25910
2005;10;2204;399;RS;4308607;15705;23071
2005;12;2204;586;RS;4308201;840;1217
2005;2;2204;586;PR;4108809;4886;2083
2005;2;2204;628;RS;4302105;410;5744
2005;1;2204;337;ND;9999999;4435;5071
2005;10;2204;345;SP;3450308;1356;3456
2005;12;2204;586;PR;4108304;284403;98549
2005;12;2204;586;MS;5206606;91319;59584
2005;11;2204;149;RS;4302105;117;801
2005;10;2204;337;SP;3447502;1481;1212
2005;1;2204;40;RJ;3304557;1;53
2005;1;2204;607;BA;2927408;64;654
2005;6;2204;97;RO;1100106;39;50
2005;4;2204;232;RS;4302105;25000;17500
2005;10;2204;628;RS;4302105;5625;20871
2005;5;2204;40;SP;3450308;51;438
2005;10;2204;169;RS;4308607;17239;20725
2005;1;2204;97;MS;5203207;4200;1575
2005;12;2204;538;RS;4302105;4298;12096
2005;10;2204;676;RS;4302105;40800;15994
2005;1;2204;249;RS;4302105;405;1449
2005;9;2204;528;RS;4308607;17285;24550
2005;1;2204;23;PE;2608750;16080;21960
2005;6;2204;97;MS;5203207;7590;3000
2005;10;2204;47;SP;3425904;926;937
2005;11;2204;791;RS;4313409;773;6929
2005;2;2204;249;RS;4314548;18568;36180
2005;7;2204;767;PE;2608750;16020;27084
2005;6;2204;275;BA;2907202;10764;23779
2005;1;2204;87;RS;4302105;157;582
2005;4;2204;815;RS;4304804;35;30
2005;9;2204;149;RS;4302105;74;171
2005;6;2204;23;RS;4302105;220;839
2005;12;2204;97;MS;5203207;86072;34860
2005;4;2204;586;MS;5206606;10780;7026
2005;3;2204;791;RS;4313409;1995;7915
2005;7;2204;249;RS;4308607;534;2928
2005;6;2204;40;SP;3425904;9598;9177
2005;1;2204;399;SP;3420509;10;30
2005;9;2204;249;RS;4308607;966;4722
2005;12;2204;791;BA;2907202;24000;18720
2005;12;2204;169;RS;4308607;13150;16096
2005;6;2204;249;RS;4302105;4766;16067
2005;6;2204;249;PE;2608750;33642;48000
2005;9;2204;47;SP;3425904;740;707
2005;2;2204;586;PR;4108304;48000;16575
2005;2;2204;289;SP;3424006;30;12
2005;2;2204;538;RS;4302105;4455;10854
2005;5;2204;586;PR;4108809;12787;5894
2005;8;2204;249;BA;2907202;6970;12203
2005;11;2204;337;ND;9999999;9880;13406
2005;6;2204;580;SP;3447502;8140;3850
2005;11;2204;40;SP;3450308;20;115
2005;12;2204;586;PR;4108809;21669;11690
2005;12;2204;97;RO;1100106;9815;8084
2005;11;2204;445;PE;2608750;5;6
2005;7;2204;158;RS;4302105;507;1621
2005;10;2204;586;PR;4108304;33360;24112
2005;12;2204;628;RS;4302105;297;2718
2005;4;2204;271;RS;4302105;5445;10769
2005;9;2204;97;RO;1100106;6160;4965
2005;10;2204;97;RO;1100106;14755;12154
2005;10;2204;791;RS;4302105;4334;15721
2005;12;2204;337;ND;9999999;24035;23027
2005;1;2204;249;RS;4308607;2084;10650
2005;3;2204;97;RO;1100106;1790;1012
2005;9;2204;97;MS;5203207;25012;14186
2005;4;2204;275;PE;2608750;20000;48862
2005;5;2204;40;SP;3425904;10870;10193
2005;8;2204;791;RS;4302105;4064;19813
2005;8;2204;399;RS;4302105;48284;14485
2005;5;2204;63;RS;4302105;143;609
2005;5;2204;97;RO;1100106;120;121
2005;10;2204;586;PR;4104204;9602;7742
2005;1;2204;97;RO;1100106;5948;3396
2005;7;2204;399;RS;4302105;132580;50478
2005;12;2204;275;RS;4302105;3496;9660
2005;11;2204;97;RO;1100106;3390;2623
2005;9;2204;399;RS;4302105;48085;15389
2005;7;2204;586;MS;5206606;3335;2774
2005;11;2204;249;SP;3425904;18084;22024
2005;11;2204;275;RS;4302105;345;1525
2005;3;2204;791;RS;4302105;27;74
2005;7;2204;586;PR;4104204;24490;10960
2005;11;2204;647;SC;4202404;50;1188
2005;10;2204;40;RJ;3304557;332;1942
2005;1;2204;249;SP;3448500;14328;18518
2005;3;2204;275;RS;4302105;10790;31793
2005;11;2204;399;RS;4302105;96331;47203
2005;4;2204;628;RS;4314548;4500;30000
2005;11;2204;528;SP;3446801;793;800
2005;2;2204;97;MS;5202704;7680;3934
2005;5;2204;767;RS;4302105;28;36
2005;5;2204;249;RS;4313086;3915;19000
2005;11;2204;791;RS;4302105;5210;23046
2005;9;2204;445;RS;4302105;945;4032
2005;4;2204;97;MS;5203207;8280;3061
2005;9;2204;249;SP;3425904;9042;11592
2005;4;2204;386;RS;4302105;735;2056
2005;12;2204;580;SP;3447502;1040;700
2005;3;2204;23;RS;4308607;66;342
2005;6;2204;69;RS;4306403;9;98
2005;4;2204;386;PE;2608750;17820;26400
2005;6;2204;249;RS;4308201;15120;18480
2005;10;2204;249;RS;4302105;6971;29581
2005;7;2204;97;RO;1100106;34;80
2005;9;2204;586;RS;4308201;420;591
2005;7;2204;23;RS;4302105;14034;24250
2005;5;2204;275;BA;2907202;25709;59246
2005;8;2204;586;MS;5206606;45835;26244
2005;8;2204;386;PE;2608750;17622;23736
2005;1;2204;586;PR;4108809;4971;2070
2005;9;2204;586;PR;4108304;88202;29379
2005;11;2204;815;RS;4304804;19;30
2005;7;2204;161;GO;5309705;925;4840
2005;10;2204;271;RS;4302105;5940;11748
2005;11;2204;169;RS;4308607;8000;11200
2005;11;2204;386;RS;4302105;1035;3449
2005;7;2204;586;RS;4308201;165;316
2005;9;2204;586;PR;4108809;9289;4446
2005;9;2204;169;RS;4308607;40000;56000
2005;2;2204;386;RS;4302105;241;1149
2005;8;2204;249;RS;4308201;14130;14464
2005;5;2204;23;RS;4302105;1620;7681
2005;11;2204;573;PE;2608750;5;6
2005;7;2204;63;SP;3450308;5;8
2005;4;2204;23;RS;4302105;10125;28576
2005;7;2204;586;PR;4108809;7564;3606
2005;10;2204;249;RS;4308201;16128;20034
2005;2;2204;580;SP;3425904;1125;1213
2005;8;2204;249;RS;4308607;170;894
2005;8;2204;791;RS;4313409;1630;7988
2005;8;2204;586;PR;4104204;11387;11024
2005;8;2204;399;RS;4308201;1580;6761
2005;5;2204;586;MS;5206606;46701;25304
2005;6;2204;791;RS;4302105;283;1240
2005;3;2204;337;ND;9999999;20425;17157
2005;9;2204;337;ND;9999999;19879;14073
2005;7;2204;249;RS;4308201;13163;22302
2005;12;2204;249;RS;4302105;20364;44665
2005;7;2204;337;ND;9999999;18920;16882
2005;12;2204;87;RS;4302105;6750;28743
2005;5;2204;399;RS;4302105;11835;11219
2005;10;2204;586;PR;4108809;8767;4349
2005;8;2204;337;ND;9999999;2092;2481
2005;5;2204;97;MS;5203207;8447;3736
2005;4;2204;97;RO;1100106;145;88
2005;2;2204;586;MS;5206606;510;405
2005;8;2204;586;PR;4108304;288914;84808
2005;7;2204;169;RS;4308607;7307;8812
2005;4;2204;791;RS;4302105;3990;14393
2005;4;2204;249;RS;4308201;14592;16338
2005;8;2204;97;RO;1100106;450;233
2005;2;2204;337;ND;9999999;4159;3318
2005;5;2204;337;ND;9999999;9036;10248
2005;3;2204;586;MS;5206606;14480;7577
2005;6;2204;169;RS;4308607;8000;11200
2005;11;2204;249;RS;4308607;929;4758
2005;4;2204;23;RS;4313409;1000;2140
2005;1;2204;40;SP;3450308;152;253
2005;7;2204;97;MS;5203207;100150;45387
2005;11;2204;97;AC;1200104;12900;6291
2005;1;2204;573;PE;2608750;17688;22385
2005;12;2204;97;AC;1200104;17200;7643
2005;12;2204;249;RS;4308607;1427;7302
2005;11;2204;23;RS;4302105;1515;5945
2005;11;2204;586;PR;4108809;11226;5769
2005;11;2204;249;RS;4308201;28419;35305
2005;7;2204;275;RS;4302105;4380;28664
2005;9;2204;586;MS;5206606;13843;9038
2005;2;2204;623;RS;4305108;9686;47793
2005;5;2204;232;RS;4302105;4555;13359
2005;10;2204;586;MS;5206606;26864;17328
2005;10;2204;63;RS;4302105;615;1335
2005;4;2204;399;SP;3450308;25765;13334
2005;12;2204;586;SP;3431803;76;962
2005;6;2204;337;ND;9999999;14545;17577
2005;9;2204;40;SP;3450308;3829;11845
2005;6;2204;586;PR;4108809;8405;3966
2005;11;2204;97;SP;3450308;452;1350
2005;4;2204;586;PR;4108809;7610;3331
2005;7;2204;23;BA;2907202;5391;11065
2005;11;2204;249;RS;4314902;1430;8100
2005;5;2204;249;RS;4308201;14922;17677
2006;11;2204;97;SP;3450308;904;2700
2006;10;2204;249;RS;4308607;1155;7326
2006;10;2204;858;SP;3425904;1956;2250
2006;8;2204;586;PR;4108304;111372;51123
2006;6;2204;249;SP;3425904;12110;15600
2006;7;2204;249;RS;4302105;518;1377
2006;12;2204;586;PR;4104204;11645;10271
2006;12;2204;586;PR;4108304;99199;51965
2006;12;2204;580;RS;4304804;13;55
2006;8;2204;249;SP;3425904;10790;12376
2006;4;2204;586;PR;4108809;5770;3519
2006;9;2204;586;PR;4104204;12124;11545
2006;9;2204;386;SP;3450308;2709;5423
2006;12;2204;399;RS;4302105;21000;14700
2006;12;2204;764;SP;3450308;7;41
2006;1;2204;858;SP;3425904;57;112
2006;11;2204;23;SP;3450308;1722;4261
2006;2;2204;399;RS;4302105;8113;11175
2006;5;2204;586;MS;5206606;23381;14429
2006;5;2204;249;RS;4308607;1710;10641
2006;5;2204;23;SP;3450308;2296;6802
2006;5;2204;244;RS;4302105;363;1446
2006;6;2204;249;RS;4308201;22932;30209
2006;6;2204;232;RS;4302105;2253;6360
2006;1;2204;586;MS;5206606;12376;6747
2006;1;2204;586;PR;4108304;103800;35121
2006;1;2204;47;SP;3425904;1596;1467
2006;10;2204;399;SP;3450308;19890;13958
2006;7;2204;249;PE;2608750;17732;12684
2006;10;2204;607;PE;2608750;22176;15840
2006;8;2204;628;RS;4302105;14870;37597
2006;1;2204;586;PR;4108809;2225;1078
2006;12;2204;23;SC;4216503;186;5047
2006;5;2204;586;PR;4108304;314;238
2006;10;2204;249;RS;4302105;135;1429
2006;8;2204;791;RS;4302105;5530;13523
2006;1;2204;232;RS;4302105;558;2068
2006;12;2204;767;RS;4302105;23908;51425
2006;6;2204;586;PR;4108304;61488;21179
2006;11;2204;399;SP;3450308;21900;15337
2006;7;2204;249;RS;4308201;15540;20108
2006;10;2204;361;RS;4304804;14;33
2006;3;2204;586;MS;5206606;14780;9009
2006;5;2204;87;PE;2608750;35464;26400
2006;5;2204;767;RS;4302105;35965;92316
2006;1;2204;158;RS;4314548;2250;8200
2006;3;2204;229;SP;3425904;10350;12075
2006;8;2204;399;RS;4308607;13069;20233
2006;4;2204;767;RS;4302105;510;1880
2006;12;2204;249;RS;4308607;4676;30161
2006;2;2204;275;RS;4302105;7560;15658
2006;2;2204;97;SP;3450308;136;405
2006;5;2204;23;RS;4302105;153;928
2006;10;2204;399;RS;4322806;1750;5875
2006;11;2204;628;RS;4317251;185;619
2006;8;2204;845;PE;2608750;1008;1685
2006;10;2204;815;RS;4302105;6;371
2006;3;2204;249;RS;4308201;23668;42660
2006;4;2204;196;SP;3418800;700;1220
2006;1;2204;169;RS;4308607;65750;92050
2006;4;2204;97;SP;3450308;181;540
2006;4;2204;249;RS;4308201;15876;20066
2006;4;2204;249;RJ;3304557;1406;810
2006;10;2204;586;MS;5206606;13732;10765
2006;3;2204;47;SP;3425904;1596;1467
2006;7;2204;23;SP;3450308;200;1063
2006;11;2204;845;RS;4302105;1075;2862
2006;11;2204;586;PR;4108304;92806;41714
2006;8;2204;791;RS;4313409;792;5397
2006;2;2204;249;RS;4308201;15792;20076
2006;3;2204;23;RS;4302105;22680;50702
2006;4;2204;586;PR;4108304;138478;49229
2006;5;2204;249;RS;4302105;22321;49439
2006;9;2204;586;PR;4108304;280977;125655
2006;9;2204;249;RS;4302105;16308;18918
2006;9;2204;275;RS;4302105;9450;19180
2006;5;2204;528;SP;3446801;238;360
2006;6;2204;586;MS;5206606;23669;12704
2006;11;2204;169;RS;4308607;28000;39200
2006;4;2204;607;PE;2608750;17732;13200
2006;1;2204;573;RS;4302105;500;2141
2006;10;2204;40;SP;3450308;4342;15677
2006;12;2204;249;RS;4302105;10571;12749
2006;12;2204;586;PR;4108809;12302;6757
2006;6;2204;47;SP;3425904;2208;2825
2006;10;2204;586;PR;4108304;172290;73872
2006;11;2204;249;RS;4308607;8500;22244
2006;4;2204;249;RS;4308607;246;1334
2006;5;2204;586;PR;4108809;8581;5325
2006;9;2204;111;PR;4106902;137;1200
2006;9;2204;23;RS;4302105;10193;16688
2006;12;2204;586;MS;5206606;56753;40267
2006;7;2204;586;PR;4108304;92702;38285
2006;8;2204;47;SP;3425904;3654;3742
2006;11;2204;586;PR;4108809;13035;7477
2006;6;2204;586;PR;4104204;15387;11780
2006;11;2204;399;RS;4302105;84241;50815
2006;4;2204;623;RS;4305108;10600;15069
2006;12;2204;23;SP;3450308;360;1023
2006;4;2204;251;RS;4302105;670;1568
2006;11;2204;40;SP;3450308;743;4949
2006;2;2204;628;SP;3450308;24193;14904
2006;2;2204;586;PR;4108304;122400;42803
2006;5;2204;791;RS;4302105;5047;23539
2006;12;2204;445;RS;4302105;270;1152
2006;3;2204;676;RS;4302105;181200;59120
2006;3;2204;249;SP;3425904;12580;13862
2006;3;2204;586;PR;4108809;5311;2959
2006;7;2204;97;RJ;3305802;5822;6961
2006;3;2204;791;RS;4313409;2554;16735
2006;8;2204;767;RS;4302105;35580;83580
2006;8;2204;586;MS;5206606;11833;10866
2006;9;2204;800;SP;3425904;24;21
2006;9;2204;97;SP;3450308;768;2295
2006;6;2204;586;PR;4108809;3430;1989
2006;11;2204;337;SP;3447502;3700;3250
2006;10;2204;586;RS;4308201;450;585
2006;10;2204;586;PR;4108809;2872;1611
2006;4;2204;399;RS;4302105;893;5756
2006;6;2204;249;RS;4308607;1979;11660
2006;8;2204;271;PE;2608750;11088;7920
2006;2;2204;586;PR;4108809;5558;3094
2006;9;2204;23;SP;3450308;71;432
2006;5;2204;87;RS;4302105;6750;31327
2006;8;2204;249;RS;4308201;23604;35169
2006;4;2204;676;RS;4302105;37800;30744
2006;12;2204;169;RS;4308607;23451;34831
2006;6;2204;149;RS;4302105;675;3670
2006;8;2204;399;SP;3450308;21960;15445
2006;10;2204;676;RS;4302105;115200;74880
2006;3;2204;628;SP;3450308;113;252
2006;2;2204;586;MS;5206606;1879;1913
2006;10;2204;791;RS;4302105;4717;20166
2006;5;2204;445;RS;4302105;1540;6535
2006;12;2204;249;RS;4308201;16988;28915
2006;5;2204;791;RS;4308607;108;1518
2006;4;2204;249;RS;4302105;14285;42459
2006;7;2204;586;MS;5206606;14696;7514
2006;11;2204;791;RS;4302105;5134;19047
2006;6;2204;586;RS;4308201;18482;9226
2006;11;2204;249;RS;4302105;759;1438
2006;8;2204;169;RS;4308607;13150;18410
2006;3;2204;301;ES;3201308;142;1535
2006;10;2204;767;RS;4302105;35380;77070
2006;12;2204;399;RS;4322806;1750;5875
2006;9;2204;40;PR;4105508;3111;6069
2006;3;2204;249;RS;4302105;39013;66618
2006;9;2204;158;RS;4302105;1988;2893
2006;8;2204;586;PR;4108809;8526;4653
2006;10;2204;251;RS;4302105;1304;3013
2006;10;2204;249;SP;3425904;7680;8928
2006;1;2204;249;RS;4308607;710;3651
2006;11;2204;271;PE;2608750;11088;7920
2006;1;2204;249;RS;4308201;6626;10115
2006;3;2204;586;PR;4108304;326676;114574
2006;11;2204;23;RS;4302105;780;8260
2006;5;2204;586;PR;4104204;13333;9360
2006;2;2204;249;RS;4308607;729;4505
2006;9;2204;586;MS;5206606;36349;25854
2006;9;2204;586;PR;4108809;2500;1553
2006;9;2204;163;PE;2608750;134;96
2006;2;2204;249;RS;4302105;495;1797
2006;9;2204;158;BA;2907202;15730;25410
2006;6;2204;249;RS;4313086;2250;8259
2006;11;2204;586;MS;5206606;32489;20938
2006;1;2204;586;PR;4104204;11713;8830
2006;6;2204;249;RS;4302105;1225;2846
2006;3;2204;249;RS;4308607;177;787
2006;4;2204;586;MS;5206606;31686;23225
2006;6;2204;399;RS;4302105;15300;15702
2006;10;2204;249;SP;3418800;228;417
2006;4;2204;764;PE;2608750;16120;12000
2006;4;2204;87;PE;2608750;17732;13200
2006;10;2204;249;RS;4308201;31500;43838
2006;9;2204;47;SP;3425904;4635;7788
2006;5;2204;399;RS;4302105;15415;21178
2006;10;2204;249;BA;2907202;4360;7930
2006;11;2204;249;RS;4308201;32172;43922
2006;11;2204;158;RS;4302105;97920;101746
2006;8;2204;770;RS;4302105;1000;2325
2006;12;2204;47;SP;3425904;5427;7130
2006;7;2204;586;PR;4108809;7630;4227
2006;11;2204;791;RS;4313086;1170;9601
2006;9;2204;399;RS;4302105;116603;70489
2006;5;2204;249;RS;4308201;12375;9880
2007;11;2204;628;PE;2608750;11880;42240
2007;1;2204;249;RS;4302105;12061;22998
2007;10;2204;586;MS;5206606;28524;21636
2007;3;2204;770;RS;4302105;1000;1600
2007;5;2204;40;RJ;3304557;17741;33264
2007;12;2204;249;RS;4308201;8595;14421
2007;2;2204;23;RS;4302105;9319;21278
2007;8;2204;791;RS;4313086;378;3407
2007;11;2204;249;RS;4305959;3038;9526
2007;8;2204;586;PR;4104204;11451;11646
2007;5;2204;800;SP;3425904;11;11
2007;8;2204;399;RS;4302105;25376;37250
2007;2;2204;791;RS;4302105;32868;52368
2007;12;2204;23;RS;4302105;44591;87090
2007;3;2204;586;MS;5206606;499;494
2007;10;2204;239;SP;3425904;2700;3585
2007;8;2204;399;SP;3450308;22000;20509
2007;5;2204;586;MS;5206606;17185;9846
2007;3;2204;647;RS;4304804;20;8
2007;7;2204;676;RS;4302105;81600;53040
2007;8;2204;40;RJ;3304557;42;6189
2007;2;2204;47;SP;3425904;2640;2338
2007;6;2204;586;PR;4108809;5746;3708
2007;9;2204;399;RS;4302105;22700;9761
2007;12;2204;586;PR;4108809;18478;13888
2007;4;2204;249;RS;4308201;48571;70709
2007;4;2204;586;PR;4108304;13513;6397
2007;10;2204;791;RS;4313086;378;3407
2007;8;2204;586;PR;4108304;689;1118
2007;10;2204;69;RS;4302105;60;281
2007;3;2204;169;RS;4308607;14000;19600
2007;8;2204;161;PR;4104204;6377;11214
2007;8;2204;199;SP;3425904;317;330
2007;2;2204;791;RS;4308607;360;9360
2007;2;2204;149;RS;4302105;1186;5919
2007;12;2204;399;SP;3450308;44000;42612
2007;6;2204;586;RS;4308201;900;1420
2007;9;2204;249;RS;4308201;31584;43848
2007;6;2204;249;RS;4308201;31944;48040
2007;12;2204;791;RS;4302105;4930;20251
2007;11;2204;586;MS;5206606;55666;42526
2007;3;2204;249;RS;4304804;50;24
2007;11;2204;741;RS;4302105;5170;10846
2007;3;2204;791;BA;2907202;24000;19920
2007;4;2204;399;RS;4302105;35970;30803
2007;3;2204;249;RS;4302105;135;1429
2007;6;2204;586;MS;5206606;29668;17707
2007;10;2204;399;SP;3450308;22000;21306
2007;8;2204;573;RS;4302105;101670;216446
2007;10;2204;249;RS;4308201;44559;68010
2007;5;2204;249;RS;4302105;2031;6183
2007;1;2204;97;RJ;3305802;4985;3550
2007;1;2204;169;RS;4308607;14000;21000
2007;10;2204;528;SP;3446801;792;900
2007;3;2204;97;SP;3450308;226;675
2007;6;2204;764;RS;4308607;1054;4209
2007;4;2204;586;MS;5206606;50174;34523
2007;7;2204;158;RS;4302105;60930;67353
2007;7;2204;249;RS;4308607;1350;6003
2007;10;2204;776;RS;4302105;839;2020
2007;6;2204;791;RS;4313409;75;765
2007;7;2204;741;RS;4302105;893;3810
2007;1;2204;399;SP;3450308;22000;15378
2007;1;2204;586;PR;4108304;24600;10841
2007;7;2204;97;SP;3450308;181;540
2007;12;2204;399;RS;4302105;8238;10635
2007;12;2204;586;PR;4108304;98520;63256
2007;5;2204;586;PR;4104204;16790;13287
2007;3;2204;47;SP;3425904;1320;1188
2007;8;2204;586;MS;5206606;18643;12418
2007;12;2204;190;RS;4302105;1012;4650
2007;12;2204;573;RS;4302105;8064;10360
2007;6;2204;399;SP;3450308;22000;20079
2007;4;2204;249;RS;4302105;10121;10693
2007;8;2204;791;RS;4302105;3586;11525
2007;10;2204;586;PR;4108809;11160;7735
2007;9;2204;160;RS;4308607;381;1766
2007;6;2204;40;RJ;3304557;8;62
2007;12;2204;40;RJ;3304557;6931;30020
2007;4;2204;573;RS;4302105;3912;14235
2007;10;2204;23;RS;4302105;10438;27249
2007;1;2204;149;RS;4302105;1186;5919
2007;7;2204;23;SP;3450308;1817;5266
2007;5;2204;586;PR;4108809;5247;3748
2007;9;2204;586;PR;4104204;13590;13370
2007;11;2204;586;PR;4108809;7067;5882
2007;3;2204;249;RS;4305108;85;1744
2007;4;2204;251;RS;4302105;2097;4916
2007;5;2204;23;SP;3450308;1058;3742
2007;6;2204;249;RS;4302105;61706;108471
2007;9;2204;764;RS;4302105;2503;9072
2007;12;2204;97;SP;3450308;678;3300
2007;1;2204;586;PR;4108809;2560;1403
2007;8;2204;628;RS;4302105;4154;13686
2007;12;2204;149;RS;4302105;1800;7000
2007;10;2204;586;PR;4104204;10199;10583
2007;6;2204;586;PR;4104204;15699;13979
2007;7;2204;249;RS;4308201;15792;21924
2007;8;2204;586;RS;4308201;10820;7045
2007;3;2204;249;RS;4308201;31080;41560
2007;3;2204;232;RS;4302105;1352;4585
2007;10;2204;628;RS;4302105;19097;49897
2007;11;2204;676;RS;4302105;144000;93600
2007;12;2204;607;PE;2608750;59574;66282
2007;11;2204;40;RJ;3305802;2513;3920
2007;2;2204;586;MS;5206606;11342;9326
2007;9;2204;47;SP;3425904;5214;5550
2007;9;2204;249;RS;4302105;1471;4773
2007;11;2204;249;RS;4308607;1780;9463
2007;1;2204;249;RS;4308201;14000;15201
2007;1;2204;607;PE;2608750;18480;13200
2007;9;2204;573;RS;4302105;25256;29260
2007;8;2204;647;RS;4305108;649;2703
2007;7;2204;607;PE;2608750;9900;19800
2007;5;2204;399;RS;4322806;1475;4935
2007;9;2204;586;PR;4108304;2504;3926
2007;4;2204;23;RS;4302105;25544;59063
2007;1;2204;249;RS;4308607;1260;5603
2007;3;2204;149;RS;4308607;1350;6705
2007;4;2204;586;PR;4108809;6119;3699
2007;1;2204;40;RS;4308607;15294;12461
2007;3;2204;275;SP;3425904;11;11
2007;4;2204;249;RS;4308607;872;4947
2007;6;2204;791;RS;4309407;159;697
2007;11;2204;493;RS;4308607;2701;17000
2007;7;2204;586;PR;4108809;7062;5093
2007;7;2204;586;MS;5206606;28267;19609
2007;4;2204;538;PE;2608750;10962;7830
2007;10;2204;791;RS;4302105;8381;29544
2007;3;2204;538;BA;2907202;10044;10044
2007;5;2204;97;SP;3450308;452;1350
2007;2;2204;249;RS;4302105;54706;81462
2007;5;2204;23;SC;4216503;214;2958
2007;9;2204;628;RS;4302105;29948;37352
2007;6;2204;586;PR;4108304;115320;57440
2007;9;2204;607;PE;2608750;19800;39600
2007;11;2204;249;SP;3425904;8915;6000
2007;11;2204;386;PE;2608750;7200;19800
2007;8;2204;249;RS;4308607;585;4680
2007;11;2204;586;PR;4108304;139320;89106
2007;3;2204;586;PR;4104204;17761;13625
2007;5;2204;249;RS;4308607;1800;9603
2007;1;2204;271;PE;2608750;11760;8400
2007;12;2204;586;MS;5206606;29197;18383
2007;10;2204;47;SP;3425904;2664;3554
2007;7;2204;586;PR;4108304;147840;72993
2007;10;2204;573;RS;4302105;42343;95550
2007;12;2204;160;RS;4302105;7560;30240
2007;2;2204;40;RJ;3304557;120;110
2007;2;2204;87;RS;4302105;1617;6055
2007;12;2204;249;RS;4308607;1913;16014
2007;11;2204;628;RS;4302105;22700;10329
2007;7;2204;275;RS;4302105;8312;15420
2007;10;2204;741;RS;4302105;1306;3514
2007;8;2204;586;PR;4108809;3485;2687
2007;2;2204;586;PR;4108809;3808;2221
2007;9;2204;158;RS;4314548;855;6840
2007;9;2204;399;RS;4322806;9758;32665
2007;9;2204;249;RS;4308607;225;1800
2007;7;2204;249;RS;4302105;518;5289
2007;10;2204;249;RS;4302105;83696;180285
2007;3;2204;199;PE;2608750;2352;4788
2007;10;2204;249;RS;4308607;2004;12487
2007;2;2204;586;PR;4108304;30728;14790
2007;1;2204;586;MS;5206606;12102;8577
2007;7;2204;47;SP;3425904;5187;5319
2007;11;2204;580;SP;3425904;180;260
2007;7;2204;767;SP;3434401;0;20
2007;12;2204;528;SP;3446801;792;1500
2007;3;2204;586;PR;4108809;4712;2760
2007;7;2204;586;PR;4104204;47753;44283
2007;10;2204;232;RS;4302105;2325;6997
2007;12;2204;251;RS;4302105;75600;49140
2007;11;2204;249;RS;4302105;24222;63746
2007;3;2204;399;RS;4302105;42000;23730
2007;10;2204;586;PR;4108304;709;1201
2007;2;2204;399;RS;4302105;42000;32550
2007;7;2204;850;SP;3425904;20700;27370
